locale,date,month,year,dateid,x,y,price,weight,count,price,adj_price,adj_revenue,lat,lon,predictions,predictions_u,residuals,stnderror,u,e
"Pratt Livestock Auction, KS",Jan 2010,1,2010,Jan 2010_102,-222646.86,-273978.88,93.476753,735.13806,10941,93.476753,107.20881,7518471,37.64727,-98.673103,93.133102,85.607208,.34365278,.44540969,-7.5258884,7.8695412
"Pratt Livestock Auction, KS",Feb 2010,2,2010,Feb 2010_102,-222646.86,-273978.88,96.507591,767.36835,10993,96.507591,110.68488,8141072.5,37.64727,-98.673103,97.675659,90.149773,-1.1680667,.50236642,-7.5258884,6.3578215
"Pratt Livestock Auction, KS",Mar 2010,3,2010,Mar 2010_102,-222646.86,-273978.88,97.996925,753.9939,19750,97.996925,112.39301,14593093,37.64727,-98.673103,102.35895,94.833061,-4.3620234,.46242461,-7.5258884,3.1638651
"Pratt Livestock Auction, KS",Apr 2010,4,2010,Apr 2010_102,-222646.86,-273978.88,107.43631,751.79419,14924,107.43631,123.21907,12054114,37.64727,-98.673103,109.38453,101.85864,-1.9482225,.4630022,-7.5258884,5.5776658
"Pratt Livestock Auction, KS",May 2010,5,2010,May 2010_102,-222646.86,-273978.88,101.09412,811.54175,15052,101.09412,115.94519,12348977,37.64727,-98.673103,109.43341,101.90752,-8.3392887,.53544784,-7.5258884,-.81340063
"Pratt Livestock Auction, KS",Jun 2010,6,2010,Jun 2010_102,-222646.86,-273978.88,101.47304,771.70117,3429,101.47304,116.37977,2685142.3,37.64727,-98.673103,107.24319,99.7173,-5.7701526,.54595715,-7.5258884,1.755736
"Pratt Livestock Auction, KS",Jul 2010,7,2010,Jul 2010_102,-222646.86,-273978.88,105.24284,792.35999,3302,105.24284,120.70336,2753544.8,37.64727,-98.673103,109.39503,101.86915,-4.1522012,.58290631,-7.5258884,3.373687
"Pratt Livestock Auction, KS",Aug 2010,8,2010,Aug 2010_102,-222646.86,-273978.88,106.93083,811.16797,13276,106.93083,122.63934,11515452,37.64727,-98.673103,111.12964,103.60374,-4.1988044,.65099931,-7.5258884,3.3270838
"Pratt Livestock Auction, KS",Sep 2010,9,2010,Sep 2010_102,-222646.86,-273978.88,109.25681,763.32813,7494,109.25681,125.307,6249905.5,37.64727,-98.673103,106.71716,99.191269,2.5396512,.60617203,-7.5258884,10.065539
"Pratt Livestock Auction, KS",Oct 2010,10,2010,Oct 2010_102,-222646.86,-273978.88,104.21397,645.513,8996,104.21397,119.52335,6051741.5,37.64727,-98.673103,103.64261,96.116722,.57135516,.74392891,-7.5258884,8.0972433
"Pratt Livestock Auction, KS",Nov 2010,11,2010,Nov 2010_102,-222646.86,-273978.88,105.77552,603.77057,11292,105.77552,121.31431,7211539.5,37.64727,-98.673103,106.28902,98.763138,-.51350558,.67744195,-7.5258884,7.012383
"Pratt Livestock Auction, KS",Dec 2010,12,2010,Dec 2010_102,-222646.86,-273978.88,113.27715,693.30408,4875,113.27715,129.91795,3828606.3,37.64727,-98.673103,113.74087,106.21497,-.46371084,.66698879,-7.5258884,7.0621777
"Pratt Livestock Auction, KS",Jan 2011,1,2011,Jan 2011_102,-222646.86,-273978.88,117.11481,728.16718,12012,117.11481,130.20927,10243733,37.64727,-98.673103,121.49203,113.96614,-4.3772192,.53897709,-7.5258884,3.1486692
"Pratt Livestock Auction, KS",Feb 2011,2,2011,Feb 2011_102,-222646.86,-273978.88,116.56782,779.11316,10893,116.56782,129.60114,9892971,37.64727,-98.673103,124.60109,117.0752,-8.0332727,.65277493,-7.5258884,-.50738448
"Pratt Livestock Auction, KS",Mar 2011,3,2011,Mar 2011_102,-222646.86,-273978.88,111.19267,763.56683,20329,111.19267,123.625,17259938,37.64727,-98.673103,130.82138,123.2955,-19.628716,.65506673,-7.5258884,-12.102826
"Pratt Livestock Auction, KS",Apr 2011,4,2011,Apr 2011_102,-222646.86,-273978.88,120.81642,832.57013,16405,120.81642,134.32477,16501484,37.64727,-98.673103,133.64499,126.11909,-12.82856,.71133459,-7.5258884,-5.3026719
"Pratt Livestock Auction, KS",May 2011,5,2011,May 2011_102,-222646.86,-273978.88,119.23379,789.47772,10078,119.23379,132.56519,9486666,37.64727,-98.673103,126.03801,118.51212,-6.8042188,.72681934,-7.5258884,.72166967
"Pratt Livestock Auction, KS",Jun 2011,6,2011,Jun 2011_102,-222646.86,-273978.88,113.23861,825.56696,6281,113.23861,125.89969,5871859,37.64727,-98.673103,123.84022,116.31432,-10.601604,1.0557115,-7.5258884,-3.075716
"Pratt Livestock Auction, KS",Jul 2011,7,2011,Jul 2011_102,-222646.86,-273978.88,124.25467,756.85431,16416,124.25467,138.14745,15438047,37.64727,-98.673103,126.74303,119.21714,-2.4883628,.74267685,-7.5258884,5.0375257
"Pratt Livestock Auction, KS",Aug 2011,8,2011,Aug 2011_102,-222646.86,-273978.88,136.39241,732.66687,9202,136.39241,151.64227,9195577,37.64727,-98.673103,124.31564,116.78976,12.076765,.79631573,-7.5258884,19.602654
"Pratt Livestock Auction, KS",Sep 2011,9,2011,Sep 2011_102,-222646.86,-273978.88,124.35201,653.2099,7847,124.35201,138.25566,6373958.5,37.64727,-98.673103,121.86375,114.33787,2.4882574,.72946358,-7.5258884,10.014146
"Pratt Livestock Auction, KS",Oct 2011,10,2011,Oct 2011_102,-222646.86,-273978.88,124.8686,633.29095,12512,124.8686,138.83,9894258,37.64727,-98.673103,128.2821,120.75622,-3.4135087,.87664193,-7.5258884,4.11238
"Pratt Livestock Auction, KS",Nov 2011,11,2011,Nov 2011_102,-222646.86,-273978.88,126.8964,584.93646,8825,126.8964,141.08453,6550473.5,37.64727,-98.673103,135.01924,127.49335,-8.1228342,.81879926,-7.5258884,-.59694624
"Pratt Livestock Auction, KS",Dec 2011,12,2011,Dec 2011_102,-222646.86,-273978.88,128.965,659.42548,6527,128.965,143.38443,5550743.5,37.64727,-98.673103,140.19136,132.66547,-11.226361,1.4773029,-7.5258884,-3.7004726
"Pratt Livestock Auction, KS",Jan 2012,1,2012,Jan 2012_102,-222646.86,-273978.88,136.96365,720.07056,10547,136.96365,149.18999,10401820,37.64727,-98.673103,148.74875,141.22285,-11.785094,.72363275,-7.5258884,-4.2592053
"Pratt Livestock Auction, KS",Feb 2012,2,2012,Feb 2012_102,-222646.86,-273978.88,146.09444,739.92395,8866,146.09444,159.13585,9584037,37.64727,-98.673103,157.81177,150.28589,-11.717337,.94202578,-7.5258884,-4.1914487
"Pratt Livestock Auction, KS",Mar 2012,3,2012,Mar 2012_102,-222646.86,-273978.88,142.34587,770.10461,23197,142.34587,155.05266,25428834,37.64727,-98.673103,159.65494,152.12904,-17.309065,.8829838,-7.5258884,-9.7831774
"Pratt Livestock Auction, KS",Apr 2012,4,2012,Apr 2012_102,-222646.86,-273978.88,140.84082,799.90686,11040,140.84082,153.41325,12437612,37.64727,-98.673103,156.58464,149.05876,-15.743827,1.0892683,-7.5258884,-8.2179384
"Pratt Livestock Auction, KS",May 2012,5,2012,May 2012_102,-222646.86,-273978.88,137.32205,807.43188,12669,137.32205,149.58038,14047161,37.64727,-98.673103,155.36922,147.84332,-18.047163,1.226198,-7.5258884,-10.521276
"Pratt Livestock Auction, KS",Jun 2012,6,2012,Jun 2012_102,-222646.86,-273978.88,138.06154,820.64508,6238,138.06154,150.38588,7067624.5,37.64727,-98.673103,151.34622,143.82033,-13.28468,1.8274637,-7.5258884,-5.7587924
"Pratt Livestock Auction, KS",Jul 2012,7,2012,Jul 2012_102,-222646.86,-273978.88,122.98674,799.26971,6855,122.98674,133.96539,6738436,37.64727,-98.673103,130.63045,123.10456,-7.6437058,1.1271367,-7.5258884,-.11781726
"Pratt Livestock Auction, KS",Aug 2012,8,2012,Aug 2012_102,-222646.86,-273978.88,128.99162,804.12537,10051,128.99162,140.50633,10425444,37.64727,-98.673103,134.14894,126.62305,-5.1573172,.93075013,-7.5258884,2.3685713
"Pratt Livestock Auction, KS",Sep 2012,9,2012,Sep 2012_102,-222646.86,-273978.88,131.10576,734.38861,8084,131.10576,142.80917,7783483.5,37.64727,-98.673103,138.7251,131.1992,-7.6193376,.70250171,-7.5258884,-.093449175
"Pratt Livestock Auction, KS",Oct 2012,10,2012,Oct 2012_102,-222646.86,-273978.88,135.92749,647.3299,11551,135.92749,148.06133,10163717,37.64727,-98.673103,141.2731,133.74722,-5.3456135,.86476403,-7.5258884,2.1802747
"Pratt Livestock Auction, KS",Nov 2012,11,2012,Nov 2012_102,-222646.86,-273978.88,143.09369,620.07813,8599,143.09369,155.86723,7629830,37.64727,-98.673103,141.96367,134.43779,1.1300125,.74510354,-7.5258884,8.655901
"Pratt Livestock Auction, KS",Dec 2012,12,2012,Dec 2012_102,-222646.86,-273978.88,133.20172,725.03589,8646,133.20172,145.09224,8349963.5,37.64727,-98.673103,142.73936,135.21349,-9.5376482,.89515001,-7.5258884,-2.0117602
"Pratt Livestock Auction, KS",Jan 2013,1,2013,Jan 2013_102,-222646.86,-273978.88,138.55133,739.90186,8134,138.55133,148.74071,8338521,37.64727,-98.673103,145.36929,137.8434,-6.8179593,.57920951,-7.5258884,.70792919
"Pratt Livestock Auction, KS",Feb 2013,2,2013,Feb 2013_102,-222646.86,-273978.88,134.44043,804.0647,8398,134.44043,144.32747,9078138,37.64727,-98.673103,144.16658,136.64069,-9.7261524,1.0615312,-7.5258884,-2.2002637
"Pratt Livestock Auction, KS",Mar 2013,3,2013,Mar 2013_102,-222646.86,-273978.88,132.68961,800.95093,18362,132.68961,142.44789,19514742,37.64727,-98.673103,138.35439,130.82849,-5.6647792,.6526776,-7.5258884,1.8611094
"Pratt Livestock Auction, KS",Apr 2013,4,2013,Apr 2013_102,-222646.86,-273978.88,129.06627,773.2757,12080,129.06627,138.55809,12056301,37.64727,-98.673103,138.03622,130.51033,-8.9699488,.88178587,-7.5258884,-1.4440606
"Pratt Livestock Auction, KS",May 2013,5,2013,May 2013_102,-222646.86,-273978.88,127.61484,824.72894,9613,127.61484,136.99991,10117456,37.64727,-98.673103,134.79945,127.27357,-7.1846185,.89466417,-7.5258884,.34127015
"Pratt Livestock Auction, KS",Jun 2013,6,2013,Jun 2013_102,-222646.86,-273978.88,130.7339,818.63818,9539,130.7339,140.34836,10208997,37.64727,-98.673103,133.35277,125.82688,-2.6188664,.89498061,-7.5258884,4.907022
"Pratt Livestock Auction, KS",Jul 2013,7,2013,Jul 2013_102,-222646.86,-273978.88,136.25197,823.05646,5519,136.25197,146.27223,6189175.5,37.64727,-98.673103,140.90196,133.37608,-4.6499963,.94686431,-7.5258884,2.8758922
"Pratt Livestock Auction, KS",Aug 2013,8,2013,Aug 2013_102,-222646.86,-273978.88,139.95174,817.15833,12949,139.95174,150.24409,14808829,37.64727,-98.673103,149.14995,141.62405,-9.1982107,.80851102,-7.5258884,-1.6723222
"Pratt Livestock Auction, KS",Sep 2013,9,2013,Sep 2013_102,-222646.86,-273978.88,142.88196,764.01404,6889,142.88196,153.3898,7520295.5,37.64727,-98.673103,153.38077,145.85487,-10.498805,2.1405602,-7.5258884,-2.9729164
"Pratt Livestock Auction, KS",Oct 2013,10,2013,Oct 2013_102,-222646.86,-273978.88,160.80978,687.68311,10726,160.80978,172.63609,11861473,37.64727,-98.673103,160.02028,152.49438,.78951257,.9996084,-7.5258884,8.3154011
"Pratt Livestock Auction, KS",Nov 2013,11,2013,Nov 2013_102,-222646.86,-273978.88,166.81268,634.77448,15219,166.81268,179.08044,16115160,37.64727,-98.673103,161.44688,153.92101,5.3657932,.94605035,-7.5258884,12.891682
"Pratt Livestock Auction, KS",Dec 2013,12,2013,Dec 2013_102,-222646.86,-273978.88,159.59293,754.75079,7837,159.59293,171.32974,9439893,37.64727,-98.673103,164.11949,156.5936,-4.5265608,1.328292,-7.5258884,2.9993274
"Pratt Livestock Auction, KS",Jan 2014,1,2014,Jan 2014_102,-222646.86,-273978.88,162.72469,780.85199,10133,162.72469,171.90321,12875384,37.64727,-98.673103,173.21428,165.68839,-10.489592,.96299434,-7.5258884,-2.9637032
"Pratt Livestock Auction, KS",Feb 2014,2,2014,Feb 2014_102,-222646.86,-273978.88,160.21761,782.67407,11070,160.21761,169.25473,13881577,37.64727,-98.673103,173.69,166.16412,-13.4724,.91982293,-7.5258884,-5.9465113
"Pratt Livestock Auction, KS",Mar 2014,3,2014,Mar 2014_102,-222646.86,-273978.88,176.10793,800.1806,21657,176.10793,186.04135,30518644,37.64727,-98.673103,181.65732,174.13144,-5.5493975,.99894625,-7.5258884,1.9764907
"Pratt Livestock Auction, KS",Apr 2014,4,2014,Apr 2014_102,-222646.86,-273978.88,172.7204,780.12079,15328,172.7204,182.46274,20653372,37.64727,-98.673103,188.64777,181.12189,-15.927372,.95956004,-7.5258884,-8.4014845
"Pratt Livestock Auction, KS",May 2014,5,2014,May 2014_102,-222646.86,-273978.88,178.33263,804.24731,15969,178.33263,188.39154,22903304,37.64727,-98.673103,194.63173,187.10583,-16.299101,1.2443792,-7.5258884,-8.7732124
"Pratt Livestock Auction, KS",Jun 2014,6,2014,Jun 2014_102,-222646.86,-273978.88,191.77261,811.23755,5431,191.77261,202.58961,8449178,37.64727,-98.673103,208.98506,201.45917,-17.21245,1.3896954,-7.5258884,-9.6865616
"Pratt Livestock Auction, KS",Jul 2014,7,2014,Jul 2014_102,-222646.86,-273978.88,204.22696,833.39337,4082,204.22696,215.74644,6947621,37.64727,-98.673103,222.30461,214.77873,-18.077658,1.2992533,-7.5258884,-10.551769
"Pratt Livestock Auction, KS",Aug 2014,8,2014,Aug 2014_102,-222646.86,-273978.88,204.76376,828.77228,11366,204.76376,216.31352,19288390,37.64727,-98.673103,230.01375,222.48785,-25.249977,2.4330156,-7.5258884,-17.724089
"Pratt Livestock Auction, KS",Sep 2014,9,2014,Sep 2014_102,-222646.86,-273978.88,235.09364,785.59509,8126,235.09364,248.35417,15007781,37.64727,-98.673103,234.5192,226.9933,.57444817,1.4235414,-7.5258884,8.1003361
"Pratt Livestock Auction, KS",Oct 2014,10,2014,Oct 2014_102,-222646.86,-273978.88,259.90649,689.15167,8881,259.90649,274.56662,15907204,37.64727,-98.673103,248.15842,240.63252,11.748083,1.5674636,-7.5258884,19.273972
"Pratt Livestock Auction, KS",Nov 2014,11,2014,Nov 2014_102,-222646.86,-273978.88,247.51578,634.85193,17438,247.51578,261.47699,27401352,37.64727,-98.673103,248.09836,240.57246,-.58257675,1.2694622,-7.5258884,6.9433117
"Pratt Livestock Auction, KS",Dec 2014,12,2014,Dec 2014_102,-222646.86,-273978.88,236.20436,795.61298,5898,236.20436,249.52753,11083949,37.64727,-98.673103,244.97853,237.45264,-8.7741642,1.4648372,-7.5258884,-1.248276
"Pratt Livestock Auction, KS",Jan 2015,1,2015,Jan 2015_102,-222646.86,-273978.88,215.63503,798.83179,12733,215.63503,227.52791,21933370,37.64727,-98.673103,232.36623,224.84035,-16.731209,1.1193938,-7.5258884,-9.2053194
"Pratt Livestock Auction, KS",Feb 2015,2,2015,Feb 2015_102,-222646.86,-273978.88,201.34421,808.11169,13968,201.34421,212.44893,22727138,37.64727,-98.673103,223.34821,215.82231,-22.003996,1.4257653,-7.5258884,-14.478106
"Pratt Livestock Auction, KS",Mar 2015,3,2015,Mar 2015_102,-222646.86,-273978.88,207.89566,813.91589,19021,207.89566,219.36169,32185354,37.64727,-98.673103,235.6067,228.08081,-27.711046,1.7915822,-7.5258884,-20.185158
"Pratt Livestock Auction, KS",Apr 2015,4,2015,Apr 2015_102,-222646.86,-273978.88,224.81339,787.44031,12761,224.81339,237.21248,22590430,37.64727,-98.673103,238.99211,231.46622,-14.178727,1.3193598,-7.5258884,-6.6528387
"Pratt Livestock Auction, KS",May 2015,5,2015,May 2015_102,-222646.86,-273978.88,209.49261,835.01532,13136,209.49261,221.04672,22978744,37.64727,-98.673103,236.8147,229.2888,-27.322077,1.5918748,-7.5258884,-19.796188
"Pratt Livestock Auction, KS",Jun 2015,6,2015,Jun 2015_102,-222646.86,-273978.88,204.11867,854.61993,7644,204.11867,215.3764,13334490,37.64727,-98.673103,240.48158,232.9557,-36.362919,1.7967777,-7.5258884,-28.837029
"Pratt Livestock Auction, KS",Jul 2015,7,2015,Jul 2015_102,-222646.86,-273978.88,201.24023,838.92975,3504,201.24023,212.33922,5915678,37.64727,-98.673103,229.33864,221.81274,-28.0984,1.676742,-7.5258884,-20.572512
"Pratt Livestock Auction, KS",Aug 2015,8,2015,Aug 2015_102,-222646.86,-273978.88,208.67644,833.40735,10534,208.67644,220.18555,18319940,37.64727,-98.673103,221.31123,213.78535,-12.634804,2.1590078,-7.5258884,-5.1089153
"Pratt Livestock Auction, KS",Sep 2015,9,2015,Sep 2015_102,-222646.86,-273978.88,186.60789,773.10498,9608,186.60789,196.89986,13861221,37.64727,-98.673103,198.1969,190.67101,-11.588998,1.3104804,-7.5258884,-4.0631099
"Pratt Livestock Auction, KS",Oct 2015,10,2015,Oct 2015_102,-222646.86,-273978.88,179.06152,695.43011,16365,179.06152,188.93727,20378480,37.64727,-98.673103,188.24336,180.71747,-9.181839,1.6989535,-7.5258884,-1.6559507
"Pratt Livestock Auction, KS",Nov 2015,11,2015,Nov 2015_102,-222646.86,-273978.88,188.8064,607.2157,15004,188.8064,199.21962,17201516,37.64727,-98.673103,179.2191,171.69321,9.5872965,1.2834822,-7.5258884,17.113186
"Pratt Livestock Auction, KS",Dec 2015,12,2015,Dec 2015_102,-222646.86,-273978.88,154.30855,725.95215,6361,154.30855,162.81911,7125631.5,37.64727,-98.673103,156.57135,149.04547,-2.2628045,1.4370024,-7.5258884,5.2630839
"Pratt Livestock Auction, KS",Jan 2016,1,2016,Jan 2016_102,-222646.86,-273978.88,151.35907,778.40918,12218,151.35907,157.71733,14395161,37.64727,-98.673103,161.23166,153.70576,-9.8725834,.88239431,-7.5258884,-2.3466949
"Pratt Livestock Auction, KS",Feb 2016,2,2016,Feb 2016_102,-222646.86,-273978.88,149.29324,802.74384,12604,149.29324,155.56473,15105167,37.64727,-98.673103,162.58257,155.05667,-13.289323,1.0740895,-7.5258884,-5.7634344
"Pratt Livestock Auction, KS",Mar 2016,3,2016,Mar 2016_102,-222646.86,-273978.88,161.62442,799.8573,21205,161.62442,168.41391,27413076,37.64727,-98.673103,167.47832,159.95242,-5.8538976,1.0108541,-7.5258884,1.6719911
"Pratt Livestock Auction, KS",Apr 2016,4,2016,Apr 2016_102,-222646.86,-273978.88,149.11945,812.88599,12107,149.11945,155.38362,14675755,37.64727,-98.673103,158.34061,150.81473,-9.2211637,1.0295048,-7.5258884,-1.6952749
"Pratt Livestock Auction, KS",May 2016,5,2016,May 2016_102,-222646.86,-273978.88,139.23274,862.87549,10395,139.23274,145.0816,12488607,37.64727,-98.673103,149.84872,142.32283,-10.615982,1.0140691,-7.5258884,-3.0900931
"Pratt Livestock Auction, KS",Jun 2016,6,2016,Jun 2016_102,-222646.86,-273978.88,128.2737,847.79529,5912,128.2737,133.6622,6429290,37.64727,-98.673103,143.8255,136.29961,-15.551801,.77282804,-7.5258884,-8.0259123
"Pratt Livestock Auction, KS",Jul 2016,7,2016,Jul 2016_102,-222646.86,-273978.88,135.20558,835.86115,4541,135.20558,140.88527,5131924.5,37.64727,-98.673103,137.2562,129.73032,-2.0506175,1.2288823,-7.5258884,5.4752707
"Pratt Livestock Auction, KS",Aug 2016,8,2016,Aug 2016_102,-222646.86,-273978.88,140.39041,862.51202,10924,140.39041,146.2879,13227699,37.64727,-98.673103,141.67198,134.1461,-1.2815766,.83525276,-7.5258884,6.2443118
"Pratt Livestock Auction, KS",Sep 2016,9,2016,Sep 2016_102,-222646.86,-273978.88,129.77464,762.66278,5964,129.77464,135.2262,5902826.5,37.64727,-98.673103,128.80573,121.27984,.96891928,.77824885,-7.5258884,8.4948072
"Pratt Livestock Auction, KS",Oct 2016,10,2016,Oct 2016_102,-222646.86,-273978.88,116.03526,709.802,15128,116.03526,120.90965,12459732,37.64727,-98.673103,114.8502,107.32432,1.1850485,.69586164,-7.5258884,8.7109365
"Pratt Livestock Auction, KS",Nov 2016,11,2016,Nov 2016_102,-222646.86,-273978.88,122.72904,642.51147,16784,122.72904,127.88462,13234992,37.64727,-98.673103,120.13724,112.61135,2.5918062,.82374752,-7.5258884,10.117695
"Pratt Livestock Auction, KS",Dec 2016,12,2016,Dec 2016_102,-222646.86,-273978.88,124.12911,716.96588,7293,124.12911,129.34351,6490503.5,37.64727,-98.673103,126.36086,118.83498,-2.2317543,.73006958,-7.5258884,5.2941341
"Pratt Livestock Auction, KS",Jan 2017,1,2017,Jan 2017_102,-222646.86,-273978.88,123.83628,752.07379,12213,123.83628,126.34673,11374458,37.64727,-98.673103,131.03845,123.51257,-7.2021785,.91654736,-7.5258884,.32370996
"Pratt Livestock Auction, KS",Feb 2017,2,2017,Feb 2017_102,-222646.86,-273978.88,131.90498,779.68628,10778,131.90498,134.57901,11084581,37.64727,-98.673103,130.48056,122.95468,1.4244169,1.0978938,-7.5258884,8.950305
"Pratt Livestock Auction, KS",Mar 2017,3,2017,Mar 2017_102,-222646.86,-273978.88,132.05203,809.987,21528,132.05203,134.72905,23026442,37.64727,-98.673103,136.05576,128.52986,-4.0037184,1.5641284,-7.5258884,3.5221703
"Pratt Livestock Auction, KS",Apr 2017,4,2017,Apr 2017_102,-222646.86,-273978.88,138.26886,823.30884,17928,138.26886,141.0719,20408872,37.64727,-98.673103,141.23253,133.70663,-2.9636686,1.0258054,-7.5258884,4.5622196
"Pratt Livestock Auction, KS",May 2017,5,2017,May 2017_102,-222646.86,-273978.88,142.45728,800.83051,16817,142.45728,145.34521,19185528,37.64727,-98.673103,149.25281,141.72691,-6.7955332,1.3995725,-7.5258884,.73035502
"Pratt Livestock Auction, KS",Jun 2017,6,2017,Jun 2017_102,-222646.86,-273978.88,132.68382,848.3407,9787,132.68382,135.37364,11016354,37.64727,-98.673103,146.67494,139.14905,-13.991114,.8510499,-7.5258884,-6.4652252
"Pratt Livestock Auction, KS",Jul 2017,7,2017,Jul 2017_102,-222646.86,-273978.88,140.80101,822.04443,7174,140.80101,143.6554,8303524.5,37.64727,-98.673103,142.12495,134.59906,-1.323943,.71582091,-7.5258884,6.2019453
"Pratt Livestock Auction, KS",Aug 2017,8,2017,Aug 2017_102,-222646.86,-273978.88,136.45651,787.91199,4203,136.45651,139.22281,4518885.5,37.64727,-98.673103,138.97569,131.4498,-2.5191729,2.3704615,-7.5258884,5.0067153
"Pratt Livestock Auction, KS",Sep 2017,9,2017,Sep 2017_102,-222646.86,-273978.88,145.65752,724.05603,4788,145.65752,148.61035,5049626.5,37.64727,-98.673103,139.56812,132.04222,6.0894041,1.9672004,-7.5258884,13.615293
"Pratt Livestock Auction, KS",Oct 2017,10,2017,Oct 2017_102,-222646.86,-273978.88,146.03044,617.0271,4188,146.03044,148.99083,3773586.5,37.64727,-98.673103,140.89668,133.37079,5.1337619,1.3776956,-7.5258884,12.65965
"Pratt Livestock Auction, KS",Nov 2017,11,2017,Nov 2017_102,-222646.86,-273978.88,132.55106,590.40735,4955,132.55106,135.23819,3877739.5,37.64727,-98.673103,140.7276,133.20171,-8.1765385,1.3441278,-7.5258884,-.65064991
"Pratt Livestock Auction, KS",Dec 2017,12,2017,Dec 2017_102,-222646.86,-273978.88,142.88199,629.34833,3180,142.88199,145.77855,2859537,37.64727,-98.673103,139.61475,132.08885,3.2672453,1.6174304,-7.5258884,10.793134
"Pratt Livestock Auction, KS",Jan 2018,1,2018,Jan 2018_102,-222646.86,-273978.88,144.71758,758.52722,11153,144.71758,144.71758,12242896,37.64727,-98.673103,148.14081,140.61493,-3.4232404,1.0406439,-7.5258884,4.1026478
"Pratt Livestock Auction, KS",Feb 2018,2,2018,Feb 2018_102,-222646.86,-273978.88,149.40501,782.34888,9702,149.40501,149.40501,11340361,37.64727,-98.673103,153.007,145.48112,-3.6019928,1.3491969,-7.5258884,3.9238956
"Pratt Livestock Auction, KS",Mar 2018,3,2018,Mar 2018_102,-222646.86,-273978.88,142.29846,762.09644,20517,142.29846,142.29846,22249692,37.64727,-98.673103,147.92928,140.4034,-5.6308165,.91396099,-7.5258884,1.895072
"Pratt Livestock Auction, KS",Apr 2018,4,2018,Apr 2018_102,-222646.86,-273978.88,144.15392,789.01202,17968,144.15392,144.15392,20436654,37.64727,-98.673103,143.80426,136.27838,.34964845,1.2022026,-7.5258884,7.8755369
"Pratt Livestock Auction, KS",May 2018,5,2018,May 2018_102,-222646.86,-273978.88,128.50623,811.20953,10945,128.50623,128.50623,11409667,37.64727,-98.673103,142.78769,135.26181,-14.281471,.93370855,-7.5258884,-6.7555828
"Pratt Livestock Auction, KS",Jun 2018,6,2018,Jun 2018_102,-222646.86,-273978.88,130.72188,822.96729,12813,130.72188,130.72188,13784204,37.64727,-98.673103,139.90149,132.3756,-9.1796083,1.0376633,-7.5258884,-1.6537204
"Presho Livestock Auction, SD",Jan 2002,1,2002,Jan 2002_103,-306910.09,467316.28,96.214157,649.65338,4937,96.214157,133.75275,3085914,43.900391,-100.06524,86.146904,92.68145,10.067252,.59735441,6.5345407,3.532711
"Presho Livestock Auction, SD",Feb 2002,2,2002,Feb 2002_103,-306910.09,467316.28,88.256783,652.70728,7296,88.256783,122.69074,4202922,43.900391,-100.06524,87.428917,93.963463,.82786441,.6063053,6.5345407,-5.7066765
"Presho Livestock Auction, SD",Mar 2002,3,2002,Mar 2002_103,-306910.09,467316.28,91.135559,679.17456,5195,91.135559,126.6927,3215546.8,43.900391,-100.06524,85.338371,91.872917,5.7971859,.61035496,6.5345407,-.73735482
"Presho Livestock Auction, SD",Apr 2002,4,2002,Apr 2002_103,-306910.09,467316.28,85.111786,723.55664,3364,85.111786,118.31871,2071658.8,43.900391,-100.06524,82.59449,89.129028,2.5172963,.66943616,6.5345407,-4.0172448
"Presho Livestock Auction, SD",May 2002,5,2002,May 2002_103,-306910.09,467316.28,86.776878,649.26135,334,86.776878,120.63345,188178.52,43.900391,-100.06524,80.535591,87.070129,6.2412882,.74270749,6.5345407,-.29325259
"Presho Livestock Auction, SD",Jun 2002,6,2002,Jun 2002_103,-306910.09,467316.28,80.542076,716.73407,3001,80.542076,111.96609,1732394.9,43.900391,-100.06524,77.99604,84.530586,2.5460341,.7465418,6.5345407,-3.9885068
"Presho Livestock Auction, SD",Jul 2002,7,2002,Jul 2002_103,-306910.09,467316.28,79.895836,727.70941,3790,79.895836,111.06772,2203542,43.900391,-100.06524,80.396614,86.931152,-.50077546,.86669493,6.5345407,-7.0353165
"Presho Livestock Auction, SD",Aug 2002,8,2002,Aug 2002_103,-306910.09,467316.28,78.507042,816.62433,1735,78.507042,109.13708,1112321.6,43.900391,-100.06524,85.583374,92.117912,-7.0763297,3.3545401,6.5345407,-13.61087
"Presho Livestock Auction, SD",Sep 2002,9,2002,Sep 2002_103,-306910.09,467316.28,86.395645,696.63147,4761,86.395645,120.10348,2865452,43.900391,-100.06524,81.078278,87.612816,5.3173699,1.4029788,6.5345407,-1.2171711
"Presho Livestock Auction, SD",Oct 2002,10,2002,Oct 2002_103,-306910.09,467316.28,84.208366,567.76794,9065,84.208366,117.06281,4334050,43.900391,-100.06524,78.671379,85.205917,5.5369897,.54920202,6.5345407,-.9975512
"Presho Livestock Auction, SD",Nov 2002,11,2002,Nov 2002_103,-306910.09,467316.28,85.200287,543.98895,11761,85.200287,118.44174,5450990.5,43.900391,-100.06524,80.531693,87.066231,4.6685963,.72605163,6.5345407,-1.8659447
"Presho Livestock Auction, SD",Dec 2002,12,2002,Dec 2002_103,-306910.09,467316.28,85.367844,598.43555,2853,85.367844,118.67467,1457516.4,43.900391,-100.06524,83.301788,89.836327,2.0660546,.53539294,6.5345407,-4.4684863
